respID,qID,altID,attID,attribute
3143,3,2,9,Pre-approved loan for the vehicle
3143,3,3,6,Vehicle fuel efficiency
3143,3,4,11,Test-driving the vehicle
3143,3,5,3,Number of previous owners
3143,4,1,13,Purchase price
3143,4,2,14,Vehicle seating capacity
3143,4,3,16,Interior/exterior condition
3143,4,4,17,Cargo space
3143,4,5,6,Vehicle fuel efficiency
3143,5,1,13,Purchase price
3143,5,2,11,Test-driving the vehicle
3143,5,3,7,Vehicle warranty
3143,5,4,10,Pre-purchase independent inspection
3143,5,5,5,Where was the vehicle previously used?
3143,6,1,3,Number of previous owners
3143,6,2,8,Return window
3143,6,3,15,Vehicle age
3143,6,4,1,Certified Pre-Owned (CPO) vehicle
3143,6,5,4,Vehicle history report available
3145,1,1,10,Pre-purchase independent inspection
3145,1,2,16,Interior/exterior condition
3145,1,3,8,Return window
3145,1,4,2,Brand/Make
3145,1,5,1,Certified Pre-Owned (CPO) vehicle
3145,2,1,5,Where was the vehicle previously used?
3145,2,2,6,Vehicle fuel efficiency
3145,2,3,15,Vehicle age
3145,2,4,12,Mileage on the vehicle
3145,2,5,17,Cargo space
3145,3,1,7,Vehicle warranty
3145,3,2,4,Vehicle history report available
3145,3,3,13,Purchase price
3145,3,4,9,Pre-approved loan for the vehicle
3145,3,5,3,Number of previous owners
3145,4,1,14,Vehicle seating capacity
3145,4,2,11,Test-driving the vehicle
3145,4,3,17,Cargo space
3145,4,4,16,Interior/exterior condition
3145,4,5,10,Pre-purchase independent inspection
3145,5,1,7,Vehicle warranty
3145,5,2,2,Brand/Make
3145,5,3,11,Test-driving the vehicle
3145,5,4,6,Vehicle fuel efficiency
3145,5,5,5,Where was the vehicle previously used?
3145,6,1,8,Return window
3145,6,2,4,Vehicle history report available
3145,6,3,1,Certified Pre-Owned (CPO) vehicle
3145,6,4,3,Number of previous owners
3145,6,5,12,Mileage on the vehicle
3146,1,1,15,Vehicle age
3146,1,2,2,Brand/Make
3146,1,3,3,Number of previous owners
3146,1,4,8,Return window
3146,1,5,7,Vehicle warranty
3146,2,1,17,Cargo space
3146,2,2,9,Pre-approved loan for the vehicle
3146,2,3,11,Test-driving the vehicle
3146,2,4,10,Pre-purchase independent inspection
3146,2,5,4,Vehicle history report available
3146,3,1,1,Certified Pre-Owned (CPO) vehicle
3146,3,2,12,Mileage on the vehicle
3146,3,3,6,Vehicle fuel efficiency
3146,3,4,5,Where was the vehicle previously used?
3146,3,5,14,Vehicle seating capacity
3146,4,1,16,Interior/exterior condition
3146,4,2,13,Purchase price
3146,4,3,5,Where was the vehicle previously used?
3146,4,4,12,Mileage on the vehicle
3146,4,5,14,Vehicle seating capacity
3146,5,1,13,Purchase price
3146,5,2,3,Number of previous owners
3146,5,3,2,Brand/Make
3146,5,4,7,Vehicle warranty
3146,5,5,11,Test-driving the vehicle
3146,6,1,17,Cargo space
3146,6,2,1,Certified Pre-Owned (CPO) vehicle
3146,6,3,4,Vehicle history report available
3146,6,4,16,Interior/exterior condition
3146,6,5,6,Vehicle fuel efficiency
3147,1,1,3,Number of previous owners
3147,1,2,8,Return window
3147,1,3,5,Where was the vehicle previously used?
3147,1,4,2,Brand/Make
3147,1,5,13,Purchase price
3147,2,1,17,Cargo space
3147,2,2,7,Vehicle warranty
3147,2,3,10,Pre-purchase independent inspection
3147,2,4,16,Interior/exterior condition
3147,2,5,12,Mileage on the vehicle
3147,3,1,14,Vehicle seating capacity
3147,3,2,1,Certified Pre-Owned (CPO) vehicle
3147,3,3,15,Vehicle age
3147,3,4,11,Test-driving the vehicle
3147,3,5,6,Vehicle fuel efficiency
3147,4,1,9,Pre-approved loan for the vehicle
3147,4,2,4,Vehicle history report available
3147,4,3,2,Brand/Make
3147,4,4,14,Vehicle seating capacity
3147,4,5,10,Pre-purchase independent inspection
3147,5,1,16,Interior/exterior condition
3147,5,2,15,Vehicle age
3147,5,3,13,Purchase price
3147,5,4,4,Vehicle history report available
3147,5,5,6,Vehicle fuel efficiency
3147,6,1,3,Number of previous owners
3147,6,2,12,Mileage on the vehicle
3147,6,3,5,Where was the vehicle previously used?
3147,6,4,1,Certified Pre-Owned (CPO) vehicle
3147,6,5,7,Vehicle warranty
3148,1,1,12,Mileage on the vehicle
3148,1,2,16,Interior/exterior condition
3148,1,3,2,Brand/Make
3148,1,4,11,Test-driving the vehicle
3148,1,5,5,Where was the vehicle previously used?
3148,2,1,15,Vehicle age
3148,2,2,10,Pre-purchase independent inspection
3148,2,3,14,Vehicle seating capacity
3148,2,4,3,Number of previous owners
3148,2,5,9,Pre-approved loan for the vehicle
3148,3,1,7,Vehicle warranty
3148,3,2,6,Vehicle fuel efficiency
3148,3,3,8,Return window
3148,3,4,13,Purchase price
3148,3,5,1,Certified Pre-Owned (CPO) vehicle
3148,4,1,4,Vehicle history report available
3148,4,2,17,Cargo space
3148,4,3,9,Pre-approved loan for the vehicle
3148,4,4,15,Vehicle age
3148,4,5,12,Mileage on the vehicle
3148,5,1,17,Cargo space
3148,5,2,16,Interior/exterior condition
3148,5,3,7,Vehicle warranty
3148,5,4,10,Pre-purchase independent inspection
3148,5,5,5,Where was the vehicle previously used?
3148,6,1,11,Test-driving the vehicle
3148,6,2,6,Vehicle fuel efficiency
3148,6,3,14,Vehicle seating capacity
3148,6,4,3,Number of previous owners
3148,6,5,4,Vehicle history report available
3150,1,1,12,Mileage on the vehicle
3150,1,2,2,Brand/Make
3150,1,3,8,Return window
3150,1,4,15,Vehicle age
3150,1,5,9,Pre-approved loan for the vehicle
3150,2,1,17,Cargo space
3150,2,2,7,Vehicle warranty
3150,2,3,6,Vehicle fuel efficiency
3150,2,4,5,Where was the vehicle previously used?
3150,2,5,1,Certified Pre-Owned (CPO) vehicle
3150,3,1,10,Pre-purchase independent inspection
3150,3,2,11,Test-driving the vehicle
3150,3,3,16,Interior/exterior condition
3150,3,4,4,Vehicle history report available
3150,3,5,14,Vehicle seating capacity
3150,4,1,13,Purchase price
3150,4,2,3,Number of previous owners
3150,4,3,2,Brand/Make
3150,4,4,17,Cargo space
3150,4,5,7,Vehicle warranty
3150,5,1,11,Test-driving the vehicle
3150,5,2,14,Vehicle seating capacity
3150,5,3,10,Pre-purchase independent inspection
3150,5,4,8,Return window
3150,5,5,1,Certified Pre-Owned (CPO) vehicle
3150,6,1,13,Purchase price
3150,6,2,16,Interior/exterior condition
3150,6,3,9,Pre-approved loan for the vehicle
3150,6,4,15,Vehicle age
3150,6,5,12,Mileage on the vehicle
3154,1,1,9,Pre-approved loan for the vehicle
3154,1,2,5,Where was the vehicle previously used?
3154,1,3,6,Vehicle fuel efficiency
3154,1,4,17,Cargo space
3154,1,5,1,Certified Pre-Owned (CPO) vehicle
3154,2,1,7,Vehicle warranty
3154,2,2,3,Number of previous owners
3154,2,3,13,Purchase price
3154,2,4,12,Mileage on the vehicle
3154,2,5,14,Vehicle seating capacity
3154,3,1,16,Interior/exterior condition
3154,3,2,8,Return window
3154,3,3,4,Vehicle history report available
3154,3,4,11,Test-driving the vehicle
3154,3,5,15,Vehicle age
3154,4,1,2,Brand/Make
3154,4,2,10,Pre-purchase independent inspection
3154,4,3,6,Vehicle fuel efficiency
3154,4,4,9,Pre-approved loan for the vehicle
3154,4,5,16,Interior/exterior condition
3154,5,1,10,Pre-purchase independent inspection
3154,5,2,12,Mileage on the vehicle
3154,5,3,15,Vehicle age
3154,5,4,4,Vehicle history report available
3154,5,5,17,Cargo space
3154,6,1,3,Number of previous owners
3154,6,2,5,Where was the vehicle previously used?
3154,6,3,8,Return window
3154,6,4,2,Brand/Make
3154,6,5,1,Certified Pre-Owned (CPO) vehicle
3155,1,1,13,Purchase price
3155,1,2,10,Pre-purchase independent inspection
3155,1,3,5,Where was the vehicle previously used?
3155,1,4,8,Return window
3155,1,5,6,Vehicle fuel efficiency
3155,2,1,15,Vehicle age
3155,2,2,9,Pre-approved loan for the vehicle
3155,2,3,4,Vehicle history report available
3155,2,4,7,Vehicle warranty
3155,2,5,14,Vehicle seating capacity
3155,3,1,3,Number of previous owners
3155,3,2,1,Certified Pre-Owned (CPO) vehicle
3155,3,3,2,Brand/Make
3155,3,4,11,Test-driving the vehicle
3155,3,5,16,Interior/exterior condition
3155,4,1,17,Cargo space
3155,4,2,12,Mileage on the vehicle
3155,4,3,16,Interior/exterior condition
3155,4,4,8,Return window
3155,4,5,6,Vehicle fuel efficiency
3155,5,1,9,Pre-approved loan for the vehicle
3155,5,2,17,Cargo space
3155,5,3,10,Pre-purchase independent inspection
3155,5,4,11,Test-driving the vehicle
3155,5,5,5,Where was the vehicle previously used?
3155,6,1,15,Vehicle age
3155,6,2,7,Vehicle warranty
3155,6,3,12,Mileage on the vehicle
3155,6,4,13,Purchase price
3155,6,5,3,Number of previous owners
3156,1,1,6,Vehicle fuel efficiency
3156,1,2,15,Vehicle age
3156,1,3,4,Vehicle history report available
3156,1,4,3,Number of previous owners
3156,1,5,14,Vehicle seating capacity
3156,2,1,5,Where was the vehicle previously used?
3156,2,2,7,Vehicle warranty
3156,2,3,16,Interior/exterior condition
3156,2,4,11,Test-driving the vehicle
3156,2,5,8,Return window
3156,3,1,12,Mileage on the vehicle
3156,3,2,1,Certified Pre-Owned (CPO) vehicle
3156,3,3,9,Pre-approved loan for the vehicle
3156,3,4,10,Pre-purchase independent inspection
3156,3,5,13,Purchase price
3156,4,1,17,Cargo space
3156,4,2,2,Brand/Make
3156,4,3,11,Test-driving the vehicle
3156,4,4,15,Vehicle age
3156,4,5,6,Vehicle fuel efficiency
3156,5,1,2,Brand/Make
3156,5,2,8,Return window
3156,5,3,5,Where was the vehicle previously used?
3156,5,4,7,Vehicle warranty
3156,5,5,1,Certified Pre-Owned (CPO) vehicle
3156,6,1,3,Number of previous owners
3156,6,2,13,Purchase price
3156,6,3,12,Mileage on the vehicle
3156,6,4,17,Cargo space
3156,6,5,10,Pre-purchase independent inspection
3157,1,1,13,Purchase price
3157,1,2,8,Return window
3157,1,3,1,Certified Pre-Owned (CPO) vehicle
3157,1,4,11,Test-driving the vehicle
3157,1,5,15,Vehicle age
3157,2,1,5,Where was the vehicle previously used?
3157,2,2,17,Cargo space
3157,2,3,16,Interior/exterior condition
3157,2,4,12,Mileage on the vehicle
3157,2,5,3,Number of previous owners
3157,3,1,10,Pre-purchase independent inspection
3157,3,2,7,Vehicle warranty
3157,3,3,4,Vehicle history report available
3157,3,4,9,Pre-approved loan for the vehicle
3157,3,5,6,Vehicle fuel efficiency
3157,4,1,2,Brand/Make
3157,4,2,14,Vehicle seating capacity
3157,4,3,3,Number of previous owners
3157,4,4,4,Vehicle history report available
3157,4,5,8,Return window
3157,5,1,17,Cargo space
3157,5,2,6,Vehicle fuel efficiency
3157,5,3,14,Vehicle seating capacity
3157,5,4,16,Interior/exterior condition
3157,5,5,7,Vehicle warranty
3157,6,1,15,Vehicle age
3157,6,2,10,Pre-purchase independent inspection
3157,6,3,9,Pre-approved loan for the vehicle
3157,6,4,11,Test-driving the vehicle
3157,6,5,2,Brand/Make
3158,1,1,9,Pre-approved loan for the vehicle
3158,1,2,11,Test-driving the vehicle
3158,1,3,3,Number of previous owners
3158,1,4,15,Vehicle age
3158,1,5,10,Pre-purchase independent inspection
3158,2,1,8,Return window
3158,2,2,6,Vehicle fuel efficiency
3158,2,3,2,Brand/Make
3158,2,4,4,Vehicle history report available
3158,2,5,16,Interior/exterior condition
3158,3,1,12,Mileage on the vehicle
3158,3,2,13,Purchase price
3158,3,3,7,Vehicle warranty
3158,3,4,14,Vehicle seating capacity
3158,3,5,17,Cargo space
3158,4,1,1,Certified Pre-Owned (CPO) vehicle
3158,4,2,5,Where was the vehicle previously used?
3158,4,3,16,Interior/exterior condition
3158,4,4,10,Pre-purchase independent inspection
3158,4,5,6,Vehicle fuel efficiency
3158,5,1,7,Vehicle warranty
3158,5,2,11,Test-driving the vehicle
3158,5,3,8,Return window
3158,5,4,12,Mileage on the vehicle
3158,5,5,3,Number of previous owners
3158,6,1,13,Purchase price
3158,6,2,4,Vehicle history report available
3158,6,3,2,Brand/Make
3158,6,4,17,Cargo space
3158,6,5,1,Certified Pre-Owned (CPO) vehicle
3160,1,1,3,Number of previous owners
3160,1,2,2,Brand/Make
3160,1,3,13,Purchase price
3160,1,4,14,Vehicle seating capacity
3160,1,5,1,Certified Pre-Owned (CPO) vehicle
3160,2,1,12,Mileage on the vehicle
3160,2,2,7,Vehicle warranty
3160,2,3,10,Pre-purchase independent inspection
3160,2,4,5,Where was the vehicle previously used?
3160,2,5,9,Pre-approved loan for the vehicle
3160,3,1,6,Vehicle fuel efficiency
3160,3,2,11,Test-driving the vehicle
3160,3,3,15,Vehicle age
3160,3,4,8,Return window
3160,3,5,17,Cargo space
3160,4,1,16,Interior/exterior condition
3160,4,2,4,Vehicle history report available
3160,4,3,5,Where was the vehicle previously used?
3160,4,4,6,Vehicle fuel efficiency
3160,4,5,14,Vehicle seating capacity
3160,5,1,8,Return window
3160,5,2,10,Pre-purchase independent inspection
3160,5,3,15,Vehicle age
3160,5,4,7,Vehicle warranty
3160,5,5,13,Purchase price
3160,6,1,9,Pre-approved loan for the vehicle
3160,6,2,3,Number of previous owners
3160,6,3,16,Interior/exterior condition
3160,6,4,12,Mileage on the vehicle
3160,6,5,11,Test-driving the vehicle
3161,1,1,9,Pre-approved loan for the vehicle
3161,1,2,14,Vehicle seating capacity
3161,1,3,1,Certified Pre-Owned (CPO) vehicle
3161,1,4,2,Brand/Make
3161,1,5,8,Return window
3161,2,1,7,Vehicle warranty
3161,2,2,15,Vehicle age
3161,2,3,16,Interior/exterior condition
3161,2,4,13,Purchase price
3161,2,5,6,Vehicle fuel efficiency
3161,3,1,3,Number of previous owners
3161,3,2,12,Mileage on the vehicle
3161,3,3,17,Cargo space
3161,3,4,11,Test-driving the vehicle
3161,3,5,10,Pre-purchase independent inspection
3161,4,1,5,Where was the vehicle previously used?
3161,4,2,4,Vehicle history report available
3161,4,3,6,Vehicle fuel efficiency
3161,4,4,17,Cargo space
3161,4,5,13,Purchase price
3161,5,1,14,Vehicle seating capacity
3161,5,2,10,Pre-purchase independent inspection
3161,5,3,2,Brand/Make
3161,5,4,9,Pre-approved loan for the vehicle
3161,5,5,11,Test-driving the vehicle
3161,6,1,16,Interior/exterior condition
3161,6,2,8,Return window
3161,6,3,5,Where was the vehicle previously used?
3161,6,4,1,Certified Pre-Owned (CPO) vehicle
3161,6,5,7,Vehicle warranty
3162,1,1,2,Brand/Make
3162,1,2,1,Certified Pre-Owned (CPO) vehicle
3162,1,3,16,Interior/exterior condition
3162,1,4,5,Where was the vehicle previously used?
3162,1,5,13,Purchase price
3162,2,1,12,Mileage on the vehicle
3162,2,2,10,Pre-purchase independent inspection
3162,2,3,8,Return window
3162,2,4,3,Number of previous owners
3162,2,5,17,Cargo space
3162,3,1,11,Test-driving the vehicle
3162,3,2,6,Vehicle fuel efficiency
3162,3,3,7,Vehicle warranty
3162,3,4,4,Vehicle history report available
3162,3,5,15,Vehicle age
3162,4,1,9,Pre-approved loan for the vehicle
3162,4,2,14,Vehicle seating capacity
3162,4,3,7,Vehicle warranty
3162,4,4,17,Cargo space
3162,4,5,8,Return window
3162,5,1,14,Vehicle seating capacity
3162,5,2,3,Number of previous owners
3162,5,3,2,Brand/Make
3162,5,4,13,Purchase price
3162,5,5,11,Test-driving the vehicle
3162,6,1,5,Where was the vehicle previously used?
3162,6,2,10,Pre-purchase independent inspection
3162,6,3,15,Vehicle age
3162,6,4,4,Vehicle history report available
3162,6,5,1,Certified Pre-Owned (CPO) vehicle
3163,1,1,9,Pre-approved loan for the vehicle
3163,1,2,2,Brand/Make
3163,1,3,14,Vehicle seating capacity
3163,1,4,17,Cargo space
3163,1,5,3,Number of previous owners
3163,2,1,12,Mileage on the vehicle
3163,2,2,15,Vehicle age
3163,2,3,16,Interior/exterior condition
3163,2,4,7,Vehicle warranty
3163,2,5,6,Vehicle fuel efficiency
3163,3,1,1,Certified Pre-Owned (CPO) vehicle
3163,3,2,4,Vehicle history report available
3163,3,3,10,Pre-purchase independent inspection
3163,3,4,5,Where was the vehicle previously used?
3163,3,5,11,Test-driving the vehicle
3163,4,1,8,Return window
3163,4,2,13,Purchase price
3163,4,3,14,Vehicle seating capacity
3163,4,4,12,Mileage on the vehicle
3163,4,5,1,Certified Pre-Owned (CPO) vehicle
3163,5,1,15,Vehicle age
3163,5,2,5,Where was the vehicle previously used?
3163,5,3,4,Vehicle history report available
3163,5,4,7,Vehicle warranty
3163,5,5,8,Return window
3163,6,1,6,Vehicle fuel efficiency
3163,6,2,10,Pre-purchase independent inspection
3163,6,3,9,Pre-approved loan for the vehicle
3163,6,4,16,Interior/exterior condition
3163,6,5,3,Number of previous owners
3164,1,1,13,Purchase price
3164,1,2,17,Cargo space
3164,1,3,9,Pre-approved loan for the vehicle
3164,1,4,7,Vehicle warranty
3164,1,5,6,Vehicle fuel efficiency
3164,2,1,1,Certified Pre-Owned (CPO) vehicle
3164,2,2,14,Vehicle seating capacity
3164,2,3,5,Where was the vehicle previously used?
3164,2,4,16,Interior/exterior condition
3164,2,5,8,Return window
3164,3,1,10,Pre-purchase independent inspection
3164,3,2,4,Vehicle history report available
3164,3,3,2,Brand/Make
3164,3,4,12,Mileage on the vehicle
3164,3,5,11,Test-driving the vehicle
3164,4,1,3,Number of previous owners
3164,4,2,15,Vehicle age
3164,4,3,7,Vehicle warranty
3164,4,4,8,Return window
3164,4,5,4,Vehicle history report available
3164,5,1,1,Certified Pre-Owned (CPO) vehicle
3164,5,2,10,Pre-purchase independent inspection
3164,5,3,3,Number of previous owners
3164,5,4,11,Test-driving the vehicle
3164,5,5,2,Brand/Make
3164,6,1,14,Vehicle seating capacity
3164,6,2,15,Vehicle age
3164,6,3,9,Pre-approved loan for the vehicle
3164,6,4,13,Purchase price
3164,6,5,5,Where was the vehicle previously used?
3165,1,1,14,Vehicle seating capacity
3165,1,2,7,Vehicle warranty
3165,1,3,2,Brand/Make
3165,1,4,6,Vehicle fuel efficiency
3165,1,5,17,Cargo space
3165,2,1,5,Where was the vehicle previously used?
3165,2,2,10,Pre-purchase independent inspection
3165,2,3,13,Purchase price
3165,2,4,3,Number of previous owners
3165,2,5,11,Test-driving the vehicle
3165,3,1,8,Return window
3165,3,2,9,Pre-approved loan for the vehicle
3165,3,3,12,Mileage on the vehicle
3165,3,4,1,Certified Pre-Owned (CPO) vehicle
3165,3,5,16,Interior/exterior condition
3165,4,1,15,Vehicle age
3165,4,2,4,Vehicle history report available
3165,4,3,11,Test-driving the vehicle
3165,4,4,5,Where was the vehicle previously used?
3165,4,5,17,Cargo space
3165,5,1,2,Brand/Make
3165,5,2,13,Purchase price
3165,5,3,4,Vehicle history report available
3165,5,4,6,Vehicle fuel efficiency
3165,5,5,14,Vehicle seating capacity
3165,6,1,16,Interior/exterior condition
3165,6,2,12,Mileage on the vehicle
3165,6,3,15,Vehicle age
3165,6,4,3,Number of previous owners
3165,6,5,1,Certified Pre-Owned (CPO) vehicle
3166,1,1,14,Vehicle seating capacity
3166,1,2,13,Purchase price
3166,1,3,7,Vehicle warranty
3166,1,4,9,Pre-approved loan for the vehicle
3166,1,5,6,Vehicle fuel efficiency
3166,2,1,17,Cargo space
3166,2,2,15,Vehicle age
3166,2,3,2,Brand/Make
3166,2,4,11,Test-driving the vehicle
3166,2,5,12,Mileage on the vehicle
3166,3,1,3,Number of previous owners
3166,3,2,1,Certified Pre-Owned (CPO) vehicle
3166,3,3,4,Vehicle history report available
3166,3,4,10,Pre-purchase independent inspection
3166,3,5,16,Interior/exterior condition
3166,4,1,8,Return window
3166,4,2,5,Where was the vehicle previously used?
3166,4,3,12,Mileage on the vehicle
3166,4,4,6,Vehicle fuel efficiency
3166,4,5,3,Number of previous owners
3166,5,1,7,Vehicle warranty
3166,5,2,11,Test-driving the vehicle
3166,5,3,13,Purchase price
3166,5,4,14,Vehicle seating capacity
3166,5,5,1,Certified Pre-Owned (CPO) vehicle
3166,6,1,8,Return window
3166,6,2,4,Vehicle history report available
3166,6,3,17,Cargo space
3166,6,4,16,Interior/exterior condition
3166,6,5,10,Pre-purchase independent inspection
3168,1,1,11,Test-driving the vehicle
3168,1,2,4,Vehicle history report available
3168,1,3,10,Pre-purchase independent inspection
3168,1,4,6,Vehicle fuel efficiency
3168,1,5,13,Purchase price
3168,2,1,12,Mileage on the vehicle
3168,2,2,1,Certified Pre-Owned (CPO) vehicle
3168,2,3,7,Vehicle warranty
3168,2,4,14,Vehicle seating capacity
3168,2,5,15,Vehicle age
